id,name,categories,latitude,longitude,state,college,distance_from_college,rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
mirch-masala-grill-cedar-falls,Mirch Masala Grill,"['indpak', 'buffets', 'pakistani']",42.5168991089,-92.4563369751,IA,"1227 W 27th St, Cedar Falls, IA 50614",369.4017521483,4,26,False,No,No,No,No,No,"Lunch, Dinner","Street, Private Lot",Yes,No,Yes,Yes,Casual,Casual,Average,No,No,Paid,No,,No,No,,2
whiskey-road-cedar-falls,Whiskey Road,"['bars', 'tradamerican']",42.534863,-92.445213,IA,"1227 W 27th St, Cedar Falls, IA 50614",2454.1787662559,3.5,25,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,,Yes,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,,Yes,No,,2
the-other-place-cedar-falls,The Other Place,['pizza'],42.5172615,-92.455452,IA,"1227 W 27th St, Cedar Falls, IA 50614",450.6214097885,4,15,False,Yes,Yes,Yes,Yes,,Late Night,Street,Yes,,Yes,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,,Yes,,,2
la-calle-latin-american-bistro-cedar-falls,"La Calle, Latin American Bistro",['latin'],42.517033303,-92.4560495093,IA,"1227 W 27th St, Cedar Falls, IA 50614",396.3033813019,4.5,12,False,No,No,Yes,Yes,,,Street,Yes,,Yes,Yes,Casual,,Average,Beer & Wine Only,Yes,No,Yes,,Yes,,,2
montage-cedar-falls,Montage,"['diners', 'wine_bars', 'seafood']",42.536178,-92.445114,IA,"1227 W 27th St, Cedar Falls, IA 50614",2584.9581563707,4,26,False,Yes,No,Yes,Yes,,Dinner,Street,No,No,No,Yes,Dressy,Trendy,Average,Full Bar,No,,No,,Yes,No,,2
js-homestyle-cooking-cedar-falls,J's Homestyle Cooking,"['comfortfood', 'sandwiches']",42.509201,-92.4666214,IA,"1227 W 27th St, Cedar Falls, IA 50614",905.5184452209,4.5,12,False,,,,,,,,,,,Yes,,,,,,,,,,,,
asian-fusion-cedar-falls,Asian Fusion,"['asianfusion', 'vietnamese']",42.5113789085,-92.4313272492,IA,"1227 W 27th St, Cedar Falls, IA 50614",2457.3545187499,4,15,False,Yes,No,Yes,Yes,,,Private Lot,No,,Yes,Yes,Casual,Casual,Quiet,Beer & Wine Only,No,No,Yes,,Yes,No,,2
pablos-mexican-grill-cedar-falls,Pablo's Mexican Grill,['mexican'],42.5355682,-92.4451218,IA,"1227 W 27th St, Cedar Falls, IA 50614",2512.759514194,4.5,32,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,Free,Yes,No,No,Yes,,1
pepperjax-grill-cedar-falls-3,PepperJax Grill,"['newamerican', 'sandwiches', 'cheesesteaks']",42.5128460781,-92.4393666012,IA,"1227 W 27th St, Cedar Falls, IA 50614",1779.0505091577,4,10,False,No,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Average,No,No,No,Yes,,No,Yes,,1
sidecar-coffee-cedar-falls,Sidecar Coffee,"['coffee', 'sandwiches']",42.51729,-92.456166,IA,"1227 W 27th St, Cedar Falls, IA 50614",396.9772057789,4.5,20,False,No,No,Yes,Yes,,Brunch,Street,Yes,,Yes,Yes,Casual,,Average,Beer & Wine Only,Yes,Free,No,No,No,No,,1
ginger-thai-cuisine-cedar-falls,Ginger Thai Cuisine,['thai'],42.5368966162,-92.4458071589,IA,"1227 W 27th St, Cedar Falls, IA 50614",2629.4140605256,4.5,19,False,No,Yes,Yes,Yes,,Lunch,Street,Yes,,Yes,No,Casual,Casual,Average,No,No,No,No,,Yes,No,,2
maid-rite-cedar-falls,Maid-Rite,['diners'],42.5351715,-92.4446335,IA,"1227 W 27th St, Cedar Falls, IA 50614",2508.3168568433,4.5,10,False,No,No,Yes,Yes,,,Street,Yes,,Yes,No,Casual,Casual,Average,No,Yes,No,No,,Yes,No,,2
mulligans-brick-oven-pub-and-grill-cedar-falls,Mulligan's Brick Oven Pub & Grill,['pizza'],42.5215988,-92.4437637,IA,"1227 W 27th St, Cedar Falls, IA 50614",1519.8559227045,3,14,False,No,No,Yes,Yes,,,Private Lot,Yes,,Yes,Yes,Casual,,Average,Full Bar,Yes,Free,Yes,,Yes,,,2
peppers-grill-and-sports-pub-cedar-falls,Pepper's Grill & Sports Pub,"['pubs', 'tradamerican']",42.5220718,-92.4388885,IA,"1227 W 27th St, Cedar Falls, IA 50614",1909.1276844415,3.5,16,False,Yes,No,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,,Average,Full Bar,No,Free,Yes,No,Yes,No,,1
waffle-stop-grill-cedar-falls,Waffle Stop Grill,['breakfast_brunch'],42.521564,-92.435982,IA,"1227 W 27th St, Cedar Falls, IA 50614",2116.1185885442,4,18,False,No,No,Yes,Yes,,Breakfast,,,,Yes,Yes,Casual,,Quiet,No,No,No,No,,Yes,No,,1
sakura-cedar-falls,Sakura,"['sushi', 'steak']",42.5125732,-92.4261703,IA,"1227 W 27th St, Cedar Falls, IA 50614",2804.7051756315,4,44,False,Yes,No,Yes,Yes,,"Lunch, Dinner",Private Lot,No,,Yes,Yes,Casual,Trendy,Loud,Full Bar,No,No,Yes,,Yes,No,,2
sub-city-cedar-falls,Sub City,['restaurants'],42.5171318,-92.455452,IA,"1227 W 27th St, Cedar Falls, IA 50614",446.4722352729,4.5,10,False,No,Yes,Yes,Yes,,Lunch,,Yes,,Yes,Yes,Casual,Casual,Quiet,No,No,Free,No,,No,Yes,,1
pancheros-mexican-grill-cedar-falls,Panchero's Mexican Grill,['mexican'],42.5127272308,-92.4341040105,IA,"1227 W 27th St, Cedar Falls, IA 50614",2094.3395287581,4.5,10,False,No,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Loud,Beer & Wine Only,No,,Yes,,No,Yes,,1
tonys-la-pizzeria-cedar-falls,Tony's La Pizzeria,['pizza'],42.534729,-92.4459076,IA,"1227 W 27th St, Cedar Falls, IA 50614",2412.8597740858,4,21,False,No,Yes,Yes,Yes,,,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,Yes,,Yes,Yes,,2
bourbon-street-cedar-falls-2,Bourbon Street,"['seafood', 'steak']",42.5357171148,-92.4454812706,IA,"1227 W 27th St, Cedar Falls, IA 50614",2496.3863390383,3.5,19,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,Yes,Yes,Yes,Casual,,Average,Full Bar,No,No,No,,Yes,,,2
texas-roadhouse-cedar-falls,Texas Roadhouse,"['steak', 'bbq', 'tradamerican']",42.511873,-92.426579,IA,"1227 W 27th St, Cedar Falls, IA 50614",2829.9039662728,3.5,12,False,No,No,Yes,Yes,,Lunch,,No,No,Yes,Yes,Casual,Casual,Loud,Full Bar,No,No,Yes,,Yes,Yes,,2
the-hydrant-firehouse-grill-cedar-falls,The Hydrant Firehouse Grill,"['bars', 'tradamerican']",42.519581,-92.455505,IA,"1227 W 27th St, Cedar Falls, IA 50614",1619.1904001836,3.5,6,False,No,No,No,Yes,,,,Yes,,Yes,Yes,Casual,,Quiet,,No,,Yes,,Yes,,,2
pump-haus-cedar-falls-3,Pump Haus Pub & Grill,"['restaurants', 'pubs', 'sportsbars']",42.5355072021,-92.4458999634,IA,"1227 W 27th St, Cedar Falls, IA 50614",2487.8184388572,4,6,False,Yes,Yes,Yes,Yes,,,Street,Yes,Yes,No,Yes,Casual,,Loud,Full Bar,No,No,Yes,,Yes,No,,2
the-brown-bottle-cedar-falls,The Brown Bottle,"['pizza', 'italian']",42.546984,-92.449557,IA,"1227 W 27th St, Cedar Falls, IA 50614",3568.1232248209,4,16,False,Yes,No,Yes,Yes,,Dinner,Private Lot,Yes,No,Yes,Yes,Casual,Classy,Quiet,Full Bar,Yes,No,No,,Yes,No,,2
wild-hare-american-bar-and-grill-cedar-falls,Wild Hare American Bar & Grill,"['tradamerican', 'burgers']",42.5398483,-92.4755096,IA,"1227 W 27th St, Cedar Falls, IA 50614",2922.558087375,3.5,6,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,Average,Full Bar,Yes,Free,Yes,,Yes,,No,2
pepper-jax-grill-cedar-falls,Pepper Jax Grill,['newamerican'],42.5128347699,-92.4394741282,IA,"1227 W 27th St, Cedar Falls, IA 50614",1770.6523187069,5,1,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,Loud,No,No,,,,No,,,
toads-bar-and-grill-cedar-falls,Toad's Bar & Grill,"['diners', 'pizza', 'sandwiches']",42.5366592,-92.445137,IA,"1227 W 27th St, Cedar Falls, IA 50614",2630.4684889315,4,4,False,No,No,Yes,Yes,,"Lunch, Dinner",Street,Yes,Yes,Yes,Yes,Casual,,Very Loud,Full Bar,No,,Yes,,Yes,,,2
buffalo-wild-wings-cedar-falls,Buffalo Wild Wings,"['chicken_wings', 'tradamerican', 'sportsbars']",42.5137291,-92.4347382,IA,"1227 W 27th St, Cedar Falls, IA 50614",2138.5557273775,2.5,16,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,,Yes,Yes,Casual,Casual,Loud,Full Bar,Yes,Free,Yes,,Yes,No,,2
chads-pizza-and-restaurant-cedar-falls,Chad's Pizza & Restaurant,"['chicken_wings', 'pizza', 'bars']",42.5168198279,-92.4563829378,IA,"1227 W 27th St, Cedar Falls, IA 50614",363.360805367,3,9,False,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,,Full Bar,No,,Yes,,Yes,,,1
ferraris-ristorante-cedar-falls,Ferrari's Ristorante,['italian'],42.474483,-92.46418,IA,"1227 W 27th St, Cedar Falls, IA 50614",4579.1824247194,3.5,16,False,Yes,No,Yes,Yes,,Dinner,Private Lot,,Yes,No,Yes,Dressy,"Romantic, Classy, Upscale",Average,Full Bar,Yes,No,No,,Yes,Yes,,2
jimmy-johns-cedar-falls,Jimmy John's,['sandwiches'],42.519482,-92.455534,IA,"1227 W 27th St, Cedar Falls, IA 50614",574.5979647114,4,6,False,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Loud,No,Yes,Free,No,,No,Yes,,1
taste-of-india-cedar-falls,Taste Of India,['indpak'],42.537374239,-92.4657064676,IA,"1227 W 27th St, Cedar Falls, IA 50614",2417.3246048399,3,19,False,No,No,Yes,Yes,,,Private Lot,No,,Yes,No,Casual,Intimate,Quiet,Beer & Wine Only,No,No,No,,Yes,No,,2
old-chicago-pizza-and-pasta-cedar-falls,Old Chicago Pizza & Pasta,['pizza'],42.5110893,-92.4337387,IA,"1227 W 27th St, Cedar Falls, IA 50614",2095.0940773004,3,6,False,No,No,Yes,Yes,,Lunch,,Yes,,Yes,Yes,Casual,Casual,Loud,Full Bar,Yes,No,Yes,,Yes,,,2
ippa-cedar-falls,Ippa,"['ethnicmarkets', 'vietnamese']",42.5179414776,-92.456602715,IA,"1227 W 27th St, Cedar Falls, IA 50614",399.0758134187,4,3,False,,,,Yes,,,"Street, Private Lot",,,,,,,,,,,,,,,,1
zsavooz-cedar-falls,Zsavooz,"['sportsbars', 'tradamerican']",42.4850220233,-92.4436473101,IA,"1227 W 27th St, Cedar Falls, IA 50614",3690.3725408298,3.5,6,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,,Full Bar,No,,Yes,,Yes,,,1
becks-sports-grill-cedar-falls,Beck's Sports Grill,"['burgers', 'tradamerican']",42.517351,-92.455453,IA,"1227 W 27th St, Cedar Falls, IA 50614",453.9796540822,2.5,5,False,No,No,Yes,Yes,No,,Street,,Yes,,,,,,Full Bar,No,Free,,No,Yes,No,,2
other-place-the-cedar-falls,Other Place the,['pizza'],42.5065613,-92.4081802,IA,"1227 W 27th St, Cedar Falls, IA 50614",4448.6550005118,4,14,False,Yes,Yes,Yes,Yes,,"Lunch, Dinner",Private Lot,Yes,,Yes,Yes,Casual,,Average,Full Bar,No,No,Yes,,Yes,No,,2
los-cabos-cedar-falls,Los Cabos,['mexican'],42.5373497009,-92.4452056885,IA,"1227 W 27th St, Cedar Falls, IA 50614",2695.5990291049,3.5,15,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,Yes,,Yes,,,2
village-inn-cedar-falls-2,Village Inn,['restaurants'],42.5110893,-92.4337387,IA,"1227 W 27th St, Cedar Falls, IA 50614",2095.0940773004,4,8,False,No,No,Yes,Yes,,,,No,,Yes,Yes,Casual,,Average,No,No,Free,Yes,,Yes,,,1
amigos-mexican-restaurant-cedar-falls,Amigos Mexican Restaurant,['mexican'],42.512363,-92.427437,IA,"1227 W 27th St, Cedar Falls, IA 50614",2751.6465144985,3.5,7,False,No,No,Yes,Yes,,,,,Yes,Yes,Yes,Casual,,,Full Bar,No,,Yes,,Yes,,,
pita-pit-cedar-falls,Pita Pit,['sandwiches'],42.5375214,-92.4660568,IA,"1227 W 27th St, Cedar Falls, IA 50614",2444.8952477883,4,6,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,,,No,,Yes,,,,,1
marcos-pizza-cedar-falls,Marco's Pizza,['pizza'],42.5212059518,-92.4366149972,IA,"1227 W 27th St, Cedar Falls, IA 50614",2055.1995075104,4,1,False,No,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,Average,No,No,No,No,,No,No,,2
blue-moon-cafe-the-cedar-falls,Blue Moon Cafe the,['restaurants'],42.517059,-92.456154,IA,"1227 W 27th St, Cedar Falls, IA 50614",388.976110812,5,1,False,No,No,Yes,No,,,,,,,No,Casual,,Average,,Yes,,Yes,,No,No,,1
doughy-joeys-peetza-joynt-cedar-falls,Doughy Joey's Peetza Joynt,['pizza'],42.485081,-92.444152,IA,"1227 W 27th St, Cedar Falls, IA 50614",3690.1473583559,3,7,False,Yes,No,Yes,Yes,,,,No,No,Yes,Yes,Casual,,,Full Bar,No,No,Yes,,Yes,Yes,,2
huhot-mongolian-grill-cedar-falls,HuHot Mongolian Grill,['mongolian'],42.5110893,-92.4337387,IA,"1227 W 27th St, Cedar Falls, IA 50614",2095.0940773004,4,16,False,No,No,No,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Loud,Full Bar,No,No,Yes,,Yes,No,,2
famous-daves-bar-b-que-cedar-falls,Famous Dave's Bar-B-Que,['bbq'],42.5136986,-92.4330215,IA,"1227 W 27th St, Cedar Falls, IA 50614",2278.7205123417,4,16,False,No,No,Yes,Yes,,Dinner,Private Lot,Yes,,Yes,Yes,Casual,Casual,Loud,Full Bar,No,No,Yes,,Yes,Yes,,2
hong-kong-cedar-falls,Hong Kong,['chinese'],42.5138016,-92.4335632,IA,"1227 W 27th St, Cedar Falls, IA 50614",2233.6761638048,3.5,9,False,Yes,No,Yes,Yes,,,,,,Yes,Yes,Casual,,Average,Full Bar,No,No,No,,Yes,,,2
dominos-pizza-cedar-falls-3,Domino's Pizza,"['pizza', 'chicken_wings', 'sandwiches']",42.5192467,-92.4557687,IA,"1227 W 27th St, Cedar Falls, IA 50614",542.7159102391,4,2,False,No,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Casual,Casual,Average,No,No,,,,,,,2
panera-bread-cedar-falls,Panera Bread,"['sandwiches', 'salad', 'soup']",42.5126343,-92.433548,IA,"1227 W 27th St, Cedar Falls, IA 50614",2146.3506644012,3,6,False,No,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,,,Yes,Free,No,,No,Yes,,1
great-wall-chinese-restaurant-cedar-falls,Great Wall Chinese Restaurant,['chinese'],42.5180016,-92.456192,IA,"1227 W 27th St, Cedar Falls, IA 50614",431.445918958,2.5,3,False,,Yes,Yes,Yes,,,,,,Yes,Yes,Casual,,Average,,No,,Yes,,,,,2
cafe-due-cedar-falls,Cafe Due,"['sandwiches', 'cafes', 'tapas']",42.5341586356,-92.4455952644,IA,"1227 W 27th St, Cedar Falls, IA 50614",2370.8147966275,4,2,False,Yes,No,Yes,Yes,,,,Yes,,No,Yes,Dressy,,Average,Full Bar,Yes,Free,Yes,,Yes,Yes,,3
applebees-cedar-falls,Applebee's,"['tradamerican', 'sportsbars', 'burgers']",42.5110893,-92.4337387,IA,"1227 W 27th St, Cedar Falls, IA 50614",2095.0940773004,3,4,False,Yes,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,,Full Bar,No,,Yes,,,,No,2
villa-italian-specialties-cedar-falls,Villa Italian Specialties,"['italian', 'pizza']",42.5110893,-92.4337387,IA,"1227 W 27th St, Cedar Falls, IA 50614",2095.0940773004,5,1,False,No,No,Yes,Yes,,Lunch,,Yes,,Yes,No,Casual,,Quiet,No,No,,Yes,,No,No,,1
culvers-cedar-falls,Culver's,"['burgers', 'icecream']",42.4838614785,-92.4417074201,IA,"1227 W 27th St, Cedar Falls, IA 50614",3892.2047843877,4.5,5,False,No,No,Yes,Yes,,,,No,,Yes,Yes,Casual,,,No,Yes,No,No,,,No,Yes,1
soho-sushi-bar-and-deli-cedar-falls,Soho Sushi Bar and Deli,"['delis', 'sushi']",42.537109375,-92.445892334,IA,"1227 W 27th St, Cedar Falls, IA 50614",2645.630114541,2.5,27,False,Yes,No,Yes,Yes,,"Lunch, Dinner",Street,Yes,Yes,Yes,Yes,Casual,,Average,Full Bar,Yes,,No,,Yes,,,2
mcdonalds-cedar-falls-2,McDonald's,"['hotdogs', 'burgers']",42.5143318,-92.4463577,IA,"1227 W 27th St, Cedar Falls, IA 50614",1185.3158390056,2,2,False,Yes,No,Yes,Yes,,,,Yes,,Yes,Yes,Formal (Jacket Required),,Average,No,No,,No,,No,No,Yes,4
jimmy-johns-waterloo-2,Jimmy John's,['sandwiches'],42.5035775453,-92.4021971226,IA,"1227 W 27th St, Cedar Falls, IA 50614",4974.7522988758,4,5,False,No,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,,No,No,Free,No,,,,,1
gravys-diner-cedar-falls,Gravy's Diner,['diners'],42.505386,-92.407707,IA,"1227 W 27th St, Cedar Falls, IA 50614",4494.7042770329,4.5,4,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,Divey,Average,No,No,,No,,Yes,No,,1
carlos-o-kellys-mexican-cafe-cedar-falls,Carlos O'kelly's Mexican Cafe,['mexican'],42.5127346069,-92.4366742373,IA,"1227 W 27th St, Cedar Falls, IA 50614",1848.8428471797,3,2,False,Yes,No,Yes,Yes,,,,,,Yes,Yes,Casual,,,,No,,,,,,,2
pizza-ranch-cedar-falls,Pizza Ranch,['pizza'],42.507038,-92.40873,IA,"1227 W 27th St, Cedar Falls, IA 50614",4366.7755939691,4,9,False,No,Yes,Yes,Yes,,,Private Lot,,Yes,Yes,,Casual,,,No,No,,,No,No,No,,
china-wok-cedar-falls,China Wok,['chinese'],42.5215111,-92.4446335,IA,"1227 W 27th St, Cedar Falls, IA 50614",1451.6096229869,1,1,False,No,Yes,Yes,Yes,,,,,,Yes,Yes,Casual,,Quiet,,No,No,No,,Yes,,,2
taco-bell-cedar-falls,Taco Bell,"['mexican', 'tex-mex', 'hotdogs']",42.513088,-92.42968,IA,"1227 W 27th St, Cedar Falls, IA 50614",2559.0064659613,2.5,4,False,No,No,Yes,Yes,,,,Yes,,Yes,Yes,Casual,,,No,,,No,,No,,Yes,1
godfathers-pizza-cedar-falls,Godfather's Pizza,['pizza'],42.538113,-92.464996,IA,"1227 W 27th St, Cedar Falls, IA 50614",2483.1029738327,4.5,3,False,,,Yes,Yes,,,,,,Yes,Yes,Casual,,Average,Beer & Wine Only,No,,,,Yes,,,1
town-house-tenderloins-cedar-falls,Town House Tenderloins,"['hotdogs', 'tradamerican']",42.4845913257,-92.4392330647,IA,"1227 W 27th St, Cedar Falls, IA 50614",3904.873346409,2.5,6,False,,,Yes,,,,,No,,,,,,Average,No,No,No,No,,No,,No,2
the-garden-grille-cedar-falls,The Garden Grille,['modern_european'],42.4724281,-92.4475444,IA,"1227 W 27th St, Cedar Falls, IA 50614",4958.0047044675,3.5,4,False,Yes,No,Yes,Yes,,,Private Lot,Yes,Yes,Yes,Yes,Casual,,Quiet,Full Bar,Yes,Free,No,No,Yes,No,,2
wendys-cedar-falls,Wendy's,"['burgers', 'hotdogs']",42.5126305,-92.426857,IA,"1227 W 27th St, Cedar Falls, IA 50614",2793.882240814,3,3,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,,,,,,,,,Yes,1
pizza-hut-cedar-falls-2,Pizza Hut,"['italian', 'pizza', 'chicken_wings']",42.5136909,-92.4317703,IA,"1227 W 27th St, Cedar Falls, IA 50614",2346.3272795039,3,1,False,No,Yes,Yes,Yes,,,,,No,,,,,,,,,,,,No,,
chuck-e-cheeses-cedar-falls-3,Chuck E. Cheese's,['pizza'],42.5112305,-92.4293365,IA,"1227 W 27th St, Cedar Falls, IA 50614",2684.2753587959,2.5,2,False,,,,,,,,,,,,,,,,,,,,,,,
zs-restaurant-and-lounge-waterloo,Z's Restaurant & Lounge,['pizza'],42.541439,-92.414856,IA,"1227 W 27th St, Cedar Falls, IA 50614",4743.891972663,3.5,3,False,Yes,No,Yes,Yes,,,,,,Yes,Yes,Casual,,Average,,No,,Yes,,Yes,,,1
long-john-silvers-cedar-falls,Long John Silver's,['seafood'],42.513618,-92.430931,IA,"1227 W 27th St, Cedar Falls, IA 50614",2457.4148977016,1,2,False,,,,,,,,,,,,,,,,,,,,,,,
subway-cedar-falls-2,Subway,"['hotdogs', 'sandwiches']",42.538105,-92.464073,IA,"1227 W 27th St, Cedar Falls, IA 50614",2479.9485503696,3.5,3,False,,,,,,,,,,,,,,,,,,,,,,,
burger-king-cedar-falls-2,Burger King,['burgers'],42.5110893,-92.4337387,IA,"1227 W 27th St, Cedar Falls, IA 50614",2095.0940773004,4,1,False,No,No,Yes,Yes,,,,No,,Yes,Yes,Casual,,Average,No,No,,No,,No,No,Yes,1
cedar-falls-family-restaurant-cedar-falls,Cedar Falls Family Restaurant,['newamerican'],42.5602684,-92.4549637,IA,"1227 W 27th St, Cedar Falls, IA 50614",4950.2374163059,4,2,False,,,,,,,,,,,,,,,,,,,,,,,
panda-express-cedar-falls,Panda Express,['chinese'],42.5129655072,-92.432860136,IA,"1227 W 27th St, Cedar Falls, IA 50614",2302.5444174971,4,1,False,No,No,Yes,Yes,,,,No,,Yes,Yes,Casual,,Quiet,No,Yes,No,No,,No,Yes,,1
kfc-cedar-falls,KFC,"['chicken_wings', 'hotdogs']",42.5132,-92.4305,IA,"1227 W 27th St, Cedar Falls, IA 50614",2490.7702675873,4,2,False,,No,,Yes,,,,,,,Yes,Casual,,,,,Free,,,,Yes,,
maid-rite-diner-waterloo,Maid-Rite Diner,['diners'],42.498291,-92.3821869,IA,"1227 W 27th St, Cedar Falls, IA 50614",6725.1437212483,5,3,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,Average,,Yes,,Yes,,,,,1
rudys-tacos-waterloo,Rudy's Tacos,['mexican'],42.4997101,-92.3773575,IA,"1227 W 27th St, Cedar Falls, IA 50614",7062.5192820858,4,29,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,No,,Yes,,,2
mcdonalds-cedar-falls,McDonald's,"['burgers', 'hotdogs']",42.5373306,-92.4524918,IA,"1227 W 27th St, Cedar Falls, IA 50614",2469.8901480372,4,1,False,No,No,Yes,Yes,,,,No,,Yes,Yes,Casual,,Average,No,No,No,No,,No,No,Yes,1
arbys-cedar-falls,Arby's,['hotdogs'],42.513607,-92.430397,IA,"1227 W 27th St, Cedar Falls, IA 50614",2475.3104321985,3,2,False,No,No,Yes,Yes,,,,,,Yes,Yes,Casual,,,,,,No,,,,,1
new-century-buffet-cedar-falls,New Century Buffet,"['chinese', 'buffets']",42.5126305,-92.426857,IA,"1227 W 27th St, Cedar Falls, IA 50614",2793.882240814,1.5,2,False,No,,,,,,,,,,,,,Average,,,,,,,,,
papa-johns-pizza-cedar-falls,Papa John's Pizza,['pizza'],42.537529,-92.4617233,IA,"1227 W 27th St, Cedar Falls, IA 50614",2401.4637535916,2,2,False,No,Yes,Yes,Yes,,,,,No,Yes,,,,,,,,,,,No,,
pizza-hut-cedar-falls,Pizza Hut,"['pizza', 'italian', 'chicken_wings']",42.5375404,-92.4647827,IA,"1227 W 27th St, Cedar Falls, IA 50614",2448.5979003778,2,2,False,No,,Yes,Yes,,,,,,Yes,No,,,,,,,,,,,,
