id,name,categories,latitude,longitude,state,college,distance_from_college,rating,review_count,permanently_closed,TakesReservations,Delivery,Take-out,AcceptsCreditCards,AcceptsBitcoin,GoodFor,Parking,BikeParking,WheelchairAccessible,GoodforKids,GoodforGroups,Attire,Ambience,NoiseLevel,Alcohol,OutdoorSeating,Wi-Fi,HasTV,DogsAllowed,WaiterService,Caters,Drive-Thru,Price
rangzen-tibetan-place-cambridge,Rangzen Tibetan Place,"['fooddeliveryservices', 'asianfusion']",42.3640312,-71.1032374,MA,"233 Bay State Road, Boston, MA 02215",1464.0255257209799,4.0,266,False,No,Yes,Yes,Yes,,Dinner,Street,Yes,Yes,Yes,No,Casual,Casual,Quiet,Beer & Wine Only,No,No,No,,Yes,Yes,,2
café-luna-cambridge-3,Café Luna,"['coffee', 'sandwiches', 'breakfast_brunch']",42.3636627,-71.1004791,MA,"233 Bay State Road, Boston, MA 02215",1431.4426137572027,4.0,613,False,Yes,Yes,Yes,Yes,,Brunch,Street,Yes,Yes,Yes,No,Casual,Casual,Average,Beer & Wine Only,Yes,Free,No,,Yes,Yes,,2
fiounas-persian-fusion-cuisine-boston,Fiouna's Persian Fusion Cuisine,"['persian', 'halal', 'mideastern']",42.343415,-71.099013,MA,"233 Bay State Road, Boston, MA 02215",915.5863011963064,3.5,55,False,No,Yes,Yes,Yes,,Lunch,Street,Yes,,Yes,Yes,Casual,Casual,Average,No,Yes,No,No,,No,Yes,,2
neighborhoods-coffee-and-crepes-boston,Neighborhoods Coffee And Crepes,"['coffee', 'cafes']",42.343162,-71.099228,MA,"233 Bay State Road, Boston, MA 02215",933.9746882645011,4.0,146,False,No,No,Yes,Yes,,Breakfast,"Garage, Street",Yes,Yes,Yes,No,Casual,Casual,Average,No,Yes,Free,No,,No,No,,1
the-squealing-pig-roxbury-crossing,The Squealing Pig,"['pubs', 'breakfast_brunch', 'irish']",42.3347511,-71.1020889,MA,"233 Bay State Road, Boston, MA 02215",1792.354545190019,4.0,312,False,No,No,Yes,Yes,,"Dinner, Late Night",Street,No,Yes,No,Yes,Casual,Casual,Average,Full Bar,No,No,Yes,,Yes,No,,2
lorettas-last-call-boston,Loretta's Last Call,"['southern', 'tradamerican', 'musicvenues']",42.3472148180008,-71.0945355892181,MA,"233 Bay State Road, Boston, MA 02215",868.6168375524052,3.5,50,False,No,No,Yes,Yes,No,Late Night,,Yes,Yes,Yes,Yes,Casual,Casual,Loud,Full Bar,Yes,Free,Yes,,Yes,No,,2
river-gods-cambridge,River Gods,"['pubs', 'newamerican']",42.3639806360006,-71.1086319386959,MA,"233 Bay State Road, Boston, MA 02215",1499.4044629881423,4.0,345,False,No,No,Yes,Yes,,Dinner,Street,Yes,No,No,No,Casual,Hipster,Average,Full Bar,No,No,No,,Yes,No,,2
sunset-cantina-boston,Sunset Cantina,"['mexican', 'bars']",42.3511248081923,-71.1169635504484,MA,"233 Bay State Road, Boston, MA 02215",1076.3064285257224,3.5,365,False,No,No,Yes,Yes,,Dinner,Street,Yes,Yes,No,Yes,Casual,Casual,Loud,Full Bar,Yes,No,Yes,,Yes,Yes,,2
o-learys-irish-pub-and-restaurant-brookline,O'Leary's Irish Pub and Restaurant,"['irish', 'pubs']",42.3462563,-71.1072769,MA,"233 Bay State Road, Boston, MA 02215",586.5598097876799,4.0,67,False,No,No,Yes,Yes,,"Dinner, Late Night",Street,Yes,Yes,No,Yes,Casual,Casual,Quiet,Full Bar,No,,Yes,,Yes,,,2
cambridge-pizzeria-cambridge-3,Cambridge Pizzeria,['pizza'],42.3577068,-71.1079428,MA,"233 Bay State Road, Boston, MA 02215",834.8694990587976,3.5,21,False,No,Yes,Yes,Yes,,Lunch,,Yes,,Yes,Yes,Casual,,Quiet,No,Yes,No,Yes,No,No,Yes,,1
noodle-street-boston,Noodle Street,['thai'],42.349812,-71.101578,MA,"233 Bay State Road, Boston, MA 02215",213.09245334711875,3.0,243,False,No,Yes,Yes,Yes,,"Lunch, Dinner",Street,Yes,No,Yes,Yes,Casual,Casual,Average,No,No,No,No,,Yes,Yes,,2
basta-pasta-trattoria-cambridge-2,Basta Pasta Trattoria,"['italian', 'pizza']",42.3646317,-71.1132278,MA,"233 Bay State Road, Boston, MA 02215",1720.5614723666301,4.0,323,False,No,No,Yes,Yes,,Dinner,Street,Yes,No,Yes,No,Casual,Casual,Average,No,No,No,Yes,,No,Yes,,2
church-boston-2,Church,"['newamerican', 'musicvenues']",42.3423859405293,-71.0993437186868,MA,"233 Bay State Road, Boston, MA 02215",1010.3056538078288,3.5,312,False,Yes,No,Yes,Yes,,Dinner,"Street, Private Lot",Yes,Yes,No,Yes,Casual,Casual,Average,Full Bar,Yes,No,Yes,,Yes,No,,2
brookline-lunch-cambridge,Brookline Lunch,"['diners', 'mideastern', 'breakfast_brunch']",42.3637641,-71.1017365,MA,"233 Bay State Road, Boston, MA 02215",1443.182807909659,4.0,249,False,No,No,Yes,No,,"Breakfast, Brunch",Street,Yes,No,Yes,Yes,Casual,Casual,Average,No,No,Free,Yes,,Yes,No,,1
hungry-mother-cambridge,Hungry Mother,['southern'],42.3676605,-71.0911789,MA,"233 Bay State Road, Boston, MA 02215",2134.303915194733,4.5,958,False,Yes,No,Yes,Yes,,Dinner,"Garage, Street, Validated",Yes,No,No,Yes,Casual,Intimate,Average,Full Bar,No,No,No,No,Yes,No,,3
taberna-de-haro-brookline,Taberna De Haro,"['tapas', 'spanish', 'iberian']",42.345849177514,-71.106741005816,MA,"233 Bay State Road, Boston, MA 02215",610.2637797271043,3.5,199,False,Yes,No,Yes,Yes,,Dinner,Street,Yes,Yes,No,No,Casual,Romantic,Average,Full Bar,Yes,No,Yes,,Yes,Yes,,3
thorntons-fenway-grill-boston,Thorntons Fenway Grill,"['tradamerican', 'breakfast_brunch']",42.3431438952684,-71.0992515832186,MA,"233 Bay State Road, Boston, MA 02215",945.7043897023393,3.5,148,False,No,No,Yes,Yes,,Lunch,Street,Yes,Yes,Yes,Yes,Casual,Casual,Average,Full Bar,Yes,No,Yes,,Yes,,,2
thaitation-boston,Thaitation,['thai'],42.3423386,-71.0969467,MA,"233 Bay State Road, Boston, MA 02215",1099.670886017396,4.0,169,False,,Yes,,,,Dinner,,Yes,,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,,No,No,,,Yes,,2
bukowski-tavern-boston,Bukowski Tavern,"['pubs', 'tradamerican']",42.34726832024,-71.085402407346,MA,"233 Bay State Road, Boston, MA 02215",1559.5036982854854,4.0,471,False,No,No,No,No,,Late Night,Street,No,Yes,No,Yes,Casual,Divey,Loud,Beer & Wine Only,No,No,Yes,,Yes,No,,2
pikaichi-boston,Pikaichi,['ramen'],42.3522292077541,-71.125316619873,MA,"233 Bay State Road, Boston, MA 02215",1780.599383099935,4.0,301,False,No,No,Yes,Yes,,Lunch,Private Lot,Yes,,Yes,No,Casual,Casual,Average,No,No,No,No,,Yes,No,,1
beantown-taqueria-cambridge-2,Beantown Taqueria,"['tex-mex', 'mexican']",42.361699,-71.097339,MA,"233 Bay State Road, Boston, MA 02215",1314.062267172442,3.5,136,False,No,Yes,Yes,Yes,,"Lunch, Dinner, Late Night",Street,Yes,,Yes,No,Casual,Casual,Average,No,Yes,Free,Yes,,No,Yes,,1
miracle-of-science-bar-grill-cambridge,Miracle of Science Bar + Grill,"['bars', 'breakfast_brunch', 'burgers']",42.3625772892949,-71.0985866559435,MA,"233 Bay State Road, Boston, MA 02215",1368.9789833888337,3.5,491,False,No,No,Yes,Yes,,"Dinner, Late Night",Street,Yes,Yes,No,Yes,Casual,Casual,Average,Full Bar,No,Free,Yes,,Yes,No,No,2
sushi-express-brookline,Sushi Express,"['sushi', 'japanese']",42.346021507455,-71.108248354653,MA,"233 Bay State Road, Boston, MA 02215",654.0487242222895,3.5,100,False,No,Yes,Yes,Yes,,"Lunch, Dinner",Street,Yes,No,Yes,No,Casual,Casual,Quiet,No,No,No,No,,Yes,Yes,,1
